ID,Type,PieceMark,Section,Material,StartX,StartY,StartZ,EndX,EndY,EndZ,Holes,HoleCount
100029,beam,M29,L40x4,A36,0.5,0.55,43.74886363636364,-0.5,0.55,44.72613636363637,"[{'MemberID': 100029, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 43.76059090909091, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100021, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100029, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 44.7144090909091, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100022, 'Radius': 0.006, 'Depth': 0.05}]",2
100030,beam,M30,L40x4,A36,-0.55,0.5,43.74886363636364,-0.55,-0.5,44.72613636363637,"[{'MemberID': 100030, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 43.76059090909091, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100022, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100030, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 44.7144090909091, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100019, 'Radius': 0.006, 'Depth': 0.05}]",2
100031,beam,M31,L40x4,A36,0.5,-0.55,44.82386363636363,-0.5,-0.55,45.80113636363637,"[{'MemberID': 100031, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 44.8355909090909, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100020, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100031, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 45.789409090909096, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100019, 'Radius': 0.006, 'Depth': 0.05}]",2
100032,beam,M32,L40x4,A36,0.55,0.5,44.82386363636363,0.55,-0.5,45.80113636363637,"[{'MemberID': 100032, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 44.8355909090909, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100021, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100032, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 45.789409090909096, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100020, 'Radius': 0.006, 'Depth': 0.05}]",2
100033,beam,M33,L40x4,A36,-0.5,0.55,44.82386363636363,0.5,0.55,45.80113636363637,"[{'MemberID': 100033, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 44.8355909090909, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100022, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100033, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 45.789409090909096, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100021, 'Radius': 0.006, 'Depth': 0.05}]",2
100034,beam,M34,L40x4,A36,-0.55,-0.5,44.82386363636363,-0.55,0.5,45.80113636363637,"[{'MemberID': 100034, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 44.8355909090909, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100019, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100034, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 45.789409090909096, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100022, 'Radius': 0.006, 'Depth': 0.05}]",2
100043,beam,M43,L40x4,A36,-0.5,-0.55,41.59886363636363,0.5,-0.55,42.576136363636365,"[{'MemberID': 100043, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 41.6105909090909, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100035, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100043, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 42.564409090909095, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100036, 'Radius': 0.006, 'Depth': 0.05}]",2
100044,beam,M44,L40x4,A36,0.55,-0.5,41.59886363636363,0.55,0.5,42.576136363636365,"[{'MemberID': 100044, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 41.6105909090909, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100036, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100044, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 42.564409090909095, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100037, 'Radius': 0.006, 'Depth': 0.05}]",2
100045,beam,M45,L40x4,A36,0.5,0.55,41.59886363636363,-0.5,0.55,42.576136363636365,"[{'MemberID': 100045, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 41.6105909090909, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100037, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100045, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 42.564409090909095, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100038, 'Radius': 0.006, 'Depth': 0.05}]",2
100046,beam,M46,L40x4,A36,-0.55,0.5,41.59886363636363,-0.55,-0.5,42.576136363636365,"[{'MemberID': 100046, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 41.6105909090909, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100038, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100046, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 42.564409090909095, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100035, 'Radius': 0.006, 'Depth': 0.05}]",2
100047,beam,M47,L40x4,A36,0.5,-0.55,42.67386363636364,-0.5,-0.55,43.65113636363637,"[{'MemberID': 100047, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 42.68559090909091, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100036, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100047, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 43.6394090909091, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100035, 'Radius': 0.006, 'Depth': 0.05}]",2
100048,beam,M48,L40x4,A36,0.55,0.5,42.67386363636364,0.55,-0.5,43.65113636363637,"[{'MemberID': 100048, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 42.68559090909091, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100037, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100048, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 43.6394090909091, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100036, 'Radius': 0.006, 'Depth': 0.05}]",2
100049,beam,M49,L40x4,A36,-0.5,0.55,42.67386363636364,0.5,0.55,43.65113636363637,"[{'MemberID': 100049, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 42.68559090909091, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100038, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100049, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 43.6394090909091, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100037, 'Radius': 0.006, 'Depth': 0.05}]",2
100050,beam,M50,L40x4,A36,-0.55,-0.5,42.67386363636364,-0.55,0.5,43.65113636363637,"[{'MemberID': 100050, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 42.68559090909091, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100035, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100050, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 43.6394090909091, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100038, 'Radius': 0.006, 'Depth': 0.05}]",2
100059,beam,M59,L40x5,A36,-0.5,-0.55,39.54659090909091,0.5,-0.55,40.47840909090909,"[{'MemberID': 100059, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': -0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 39.55777272727273, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100051, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100059, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': 0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 40.46722727272727, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100052, 'Radius': 0.006, 'Depth': 0.05}]",2
100060,beam,M60,L40x5,A36,0.55,-0.5,39.54659090909091,0.55,0.5,40.47840909090909,"[{'MemberID': 100060, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': 0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 39.55777272727273, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100052, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100060, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': 0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 40.46722727272727, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100053, 'Radius': 0.006, 'Depth': 0.05}]",2
100061,beam,M61,L40x5,A36,0.5,0.55,39.54659090909091,-0.5,0.55,40.47840909090909,"[{'MemberID': 100061, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': 0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 39.55777272727273, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100053, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100061, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': -0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 40.46722727272727, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100054, 'Radius': 0.006, 'Depth': 0.05}]",2
100062,beam,M62,L40x5,A36,-0.55,0.5,39.54659090909091,-0.55,-0.5,40.47840909090909,"[{'MemberID': 100062, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': -0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 39.55777272727273, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100054, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100062, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': -0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 40.46722727272727, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100051, 'Radius': 0.006, 'Depth': 0.05}]",2
100063,beam,M63,L40x5,A36,0.5,-0.55,40.57159090909091,-0.5,-0.55,41.50340909090909,"[{'MemberID': 100063, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': 0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 40.582772727272726, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100052, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100063, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': -0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 41.49222727272727, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100051, 'Radius': 0.006, 'Depth': 0.05}]",2
100064,beam,M64,L40x5,A36,0.55,0.5,40.57159090909091,0.55,-0.5,41.50340909090909,"[{'MemberID': 100064, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': 0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 40.582772727272726, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100053, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100064, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': 0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 41.49222727272727, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100052, 'Radius': 0.006, 'Depth': 0.05}]",2
100065,beam,M65,L40x5,A36,-0.5,0.55,40.57159090909091,0.5,0.55,41.50340909090909,"[{'MemberID': 100065, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': -0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 40.582772727272726, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100054, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100065, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': 0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 41.49222727272727, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100053, 'Radius': 0.006, 'Depth': 0.05}]",2
100066,beam,M66,L40x5,A36,-0.55,-0.5,40.57159090909091,-0.55,0.5,41.50340909090909,"[{'MemberID': 100066, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': -0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 40.582772727272726, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100051, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100066, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': -0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 41.49222727272727, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100054, 'Radius': 0.006, 'Depth': 0.05}]",2
100075,beam,M75,L40x5,A36,-0.5,-0.55,37.54545454545455,0.5,-0.55,38.45454545454545,"[{'MemberID': 100075, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': -0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 37.55636363636364, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100067, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100075, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': 0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 38.443636363636365, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100068, 'Radius': 0.006, 'Depth': 0.05}]",2
100076,beam,M76,L40x5,A36,0.55,-0.5,37.54545454545455,0.55,0.5,38.45454545454545,"[{'MemberID': 100076, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': 0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 37.55636363636364, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100068, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100076, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': 0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 38.443636363636365, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100069, 'Radius': 0.006, 'Depth': 0.05}]",2
100077,beam,M77,L40x5,A36,0.5,0.55,37.54545454545455,-0.5,0.55,38.45454545454545,"[{'MemberID': 100077, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': 0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 37.55636363636364, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100069, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100077, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': -0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 38.443636363636365, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100070, 'Radius': 0.006, 'Depth': 0.05}]",2
100078,beam,M78,L40x5,A36,-0.55,0.5,37.54545454545455,-0.55,-0.5,38.45454545454545,"[{'MemberID': 100078, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': -0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 37.55636363636364, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100070, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100078, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': -0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 38.443636363636365, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100067, 'Radius': 0.006, 'Depth': 0.05}]",2
100079,beam,M79,L40x5,A36,0.5,-0.55,38.54545454545455,-0.5,-0.55,39.45454545454545,"[{'MemberID': 100079, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': 0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 38.55636363636364, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100068, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100079, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': -0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 39.443636363636365, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100067, 'Radius': 0.006, 'Depth': 0.05}]",2
100080,beam,M80,L40x5,A36,0.55,0.5,38.54545454545455,0.55,-0.5,39.45454545454545,"[{'MemberID': 100080, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': 0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 38.55636363636364, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100069, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100080, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': 0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 39.443636363636365, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100068, 'Radius': 0.006, 'Depth': 0.05}]",2
100081,beam,M81,L40x5,A36,-0.5,0.55,38.54545454545455,0.5,0.55,39.45454545454545,"[{'MemberID': 100081, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': -0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 38.55636363636364, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100070, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100081, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': 0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 39.443636363636365, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100069, 'Radius': 0.006, 'Depth': 0.05}]",2
100082,beam,M82,L40x5,A36,-0.55,-0.5,38.54545454545455,-0.55,0.5,39.45454545454545,"[{'MemberID': 100082, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 1, 'HoleCenterX': -0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 38.55636363636364, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100067, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100082, 'MemberType': 'brace', 'Section': 'L40x5', 'HoleNumber': 2, 'HoleCenterX': -0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 39.443636363636365, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100070, 'Radius': 0.006, 'Depth': 0.05}]",2
100091,beam,M91,L40x4,A36,-0.5,-0.55,36.03409090909091,0.5,-0.55,36.71590909090909,"[{'MemberID': 100091, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 36.04227272727272, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100083, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100091, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 36.70772727272728, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100084, 'Radius': 0.006, 'Depth': 0.05}]",2
100092,beam,M92,L40x4,A36,0.55,-0.5,36.03409090909091,0.55,0.5,36.71590909090909,"[{'MemberID': 100092, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 36.04227272727272, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100084, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100092, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 36.70772727272728, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100085, 'Radius': 0.006, 'Depth': 0.05}]",2
100093,beam,M93,L40x4,A36,0.5,0.55,36.03409090909091,-0.5,0.55,36.71590909090909,"[{'MemberID': 100093, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 36.04227272727272, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100085, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100093, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 36.70772727272728, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100086, 'Radius': 0.006, 'Depth': 0.05}]",2
100094,beam,M94,L40x4,A36,-0.55,0.5,36.03409090909091,-0.55,-0.5,36.71590909090909,"[{'MemberID': 100094, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 36.04227272727272, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100086, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100094, 'MemberType': 'brace', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 36.70772727272728, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100083, 'Radius': 0.006, 'Depth': 0.05}]",2
